,Time Stamp,temp,feelslike,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
10,2019-09-12 10:00:00,58.260723692134455,58.260723692134455,71.04,20.78716074883509,6.5,39.0,1017.5,45.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,8313.4
11,2019-09-12 11:00:00,58.26072369214792,58.26072369214792,65.46,20.84468836197842,7.3,89.0,1017.7,90.8,9.9,Overcast,EDT,N.Y.C.,61761,8403.0
12,2019-09-12 12:00:00,58.260723692159424,58.260723692159424,64.03,20.896830433773665,8.5,54.0,1017.8,65.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,8457.3
13,2019-09-12 13:00:00,58.2607236921646,58.2607236921646,67.16,20.943794284367154,8.3,38.0,1018.0,92.3,9.9,Overcast,EDT,N.Y.C.,61761,8373.0
14,2019-09-12 14:00:00,58.26072369216329,58.26072369216329,77.53,20.985514730325146,9.1,41.0,1018.4,94.4,9.2,"Rain, Overcast",EDT,N.Y.C.,61761,8212.1
15,2019-09-12 15:00:00,58.26072369215821,58.26072369215821,79.01,21.269748569909936,9.3,55.0,1018.5,88.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,8122.3
16,2019-09-12 16:00:00,58.26072369215276,58.26072369215276,84.67,21.26006404226159,7.3,46.0,1018.8,65.4,8.8,Partially cloudy,EDT,N.Y.C.,61761,8118.9
17,2019-09-12 17:00:00,58.26072369214942,58.26072369214942,75.33,21.306216895626385,7.7,53.0,1019.2,66.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8053.4
18,2019-09-12 18:00:00,58.26072369214893,58.26072369214893,77.99,23.0,10.5,43.0,1020.0,87.3,8.0,Partially cloudy,EDT,N.Y.C.,61761,7841.6
19,2019-09-12 19:00:00,58.26072369215058,58.26072369215058,83.63,21.252154423812307,9.5,45.0,1021.3,84.1,5.9,Partially cloudy,EDT,N.Y.C.,61761,7569.8
20,2019-09-12 20:00:00,58.260723692152965,58.260723692152965,92.43,21.235289448328203,9.9,49.0,1022.6,92.5,1.7,"Rain, Overcast",EDT,N.Y.C.,61761,7292.8
21,2019-09-12 21:00:00,58.260723692154805,58.260723692154805,91.75,19.7,11.3,56.0,1023.8,94.4,3.2,"Rain, Overcast",EDT,N.Y.C.,61761,6888.1
22,2019-09-12 22:00:00,58.2607236921555,58.2607236921555,91.26,21.06613839731391,12.8,45.0,1024.8,93.1,4.2,"Rain, Overcast",EDT,N.Y.C.,61761,6458.6
23,2019-09-12 23:00:00,58.2607236921551,58.2607236921551,88.41,21.02719863611188,8.0,40.0,1025.0,87.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6003.0
0,2019-09-13 00:00:00,58.26072369215416,58.26072369215416,82.96,20.691484350397594,9.9,40.0,1025.2,57.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5559.3
1,2019-09-13 01:00:00,58.260723692153235,58.260723692153235,81.1,20.65143648801083,11.3,52.0,1025.9,79.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5190.1
2,2019-09-13 02:00:00,58.26072369215275,58.26072369215275,77.12,20.60973270513102,7.5,42.0,1026.5,84.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4921.1
3,2019-09-13 03:00:00,58.26072369215274,58.26072369215274,78.33,20.674713612640375,7.7,24.0,1026.6,74.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4742.1
4,2019-09-13 04:00:00,59.6,59.6,76.86,20.64675469944941,6.3,20.0,1027.0,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,4665.0
5,2019-09-13 05:00:00,58.7,58.7,78.94,20.619580132544947,7.9,26.0,1027.8,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,4665.7
6,2019-09-13 06:00:00,58.4,58.4,77.97,20.614444116984043,6.6,20.0,1028.4,12.0,9.9,Clear,EDT,N.Y.C.,61761,4997.1
7,2019-09-13 07:00:00,58.2,58.2,79.99,20.611801804767847,8.7,32.0,1028.9,17.7,9.9,Clear,EDT,N.Y.C.,61761,5469.3
8,2019-09-13 08:00:00,58.446434215292356,58.446434215292356,75.84,20.611949597599047,9.2,52.0,1029.8,17.0,9.9,Clear,EDT,N.Y.C.,61761,5942.3
9,2019-09-13 09:00:00,58.46500526760603,58.46500526760603,72.04,20.60746645366752,12.2,70.0,1031.1,88.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6247.4
10,2019-09-13 10:00:00,58.48543342515112,58.48543342515112,68.84,23.0,9.2,58.0,1031.4,60.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6420.4
11,2019-09-13 11:00:00,58.50790439845082,58.50790439845082,62.17,20.7,10.5,52.0,1031.5,56.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6532.6
12,2019-09-13 12:00:00,58.53262246908058,58.53262246908058,55.76,20.602601488002872,9.8,66.0,1031.6,54.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6565.8
13,2019-09-13 13:00:00,58.55981234677337,58.55981234677337,54.64,18.3,9.6,64.0,1031.4,80.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6621.6
14,2019-09-13 14:00:00,58.58972121223543,58.58972121223543,46.48,23.0,8.8,90.0,1031.3,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6652.9
15,2019-09-13 15:00:00,58.48869333345897,58.48869333345897,52.81,20.8,9.3,122.0,1031.0,88.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6615.2
16,2019-09-13 16:00:00,58.46756266680486,58.46756266680486,43.01,20.8,7.4,116.0,1030.8,39.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,6679.0
17,2019-09-13 17:00:00,58.47431893348536,58.47431893348536,53.12,19.7,13.7,124.0,1030.9,53.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6661.6
18,2019-09-13 18:00:00,58.50175082683389,58.50175082683389,55.6,20.8,5.3,64.0,1031.1,47.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6485.3
19,2019-09-13 19:00:00,58.50728248798805,58.50728248798805,49.08,18.3,10.7,136.0,1030.8,75.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,6148.4
20,2019-09-13 20:00:00,58.511510210026245,58.511510210026245,54.6,21.560000000000002,10.3,116.0,1030.4,37.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,6052.4
21,2019-09-13 21:00:00,58.51411788851376,58.51411788851376,51.96,21.636000000000003,7.7,134.0,1030.7,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5857.2
22,2019-09-13 22:00:00,58.514739237520054,58.514739237520054,57.82,21.636000000000003,8.5,122.0,1030.7,39.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,5593.7
23,2019-09-13 23:00:00,58.512950914364,58.512950914364,58.64,21.812,5.5,130.0,1030.2,60.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5293.7
0,2019-09-14 00:00:00,58.50826477112306,58.50826477112306,62.77,21.904,6.6,132.0,1029.6,55.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4972.1
1,2019-09-14 01:00:00,58.50011912701183,58.50011912701183,62.15,22.231636363636365,7.1,107.0,1029.3,87.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,4715.1
2,2019-09-14 02:00:00,58.50126170636711,58.50126170636711,67.98,22.292694214876036,2.1,61.0,1028.8,56.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4531.5
3,2019-09-14 03:00:00,58.50463161032334,58.50463161032334,72.71,22.352393688955676,3.9,80.0,1027.9,53.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,4412.2
4,2019-09-14 04:00:00,58.50766287800714,58.50766287800714,72.11,22.417520387951644,4.1,77.0,1027.6,77.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,4364.3
5,2019-09-14 05:00:00,58.50825408312446,58.50825408312446,73.28,22.472567695947248,2.7,67.0,1026.9,93.1,9.9,Overcast,EDT,N.Y.C.,61761,4376.6
6,2019-09-14 06:00:00,58.508351242638106,58.508351242638106,70.73,22.524255668306093,2.8,130.0,1027.2,90.6,9.9,Overcast,EDT,N.Y.C.,61761,4488.1
7,2019-09-14 07:00:00,58.50803534589928,58.50803534589928,69.91,22.550857423276067,0.8,34.0,1027.1,82.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4690.4
8,2019-09-14 08:00:00,58.50742709163784,58.50742709163784,68.83,22.574326805857886,3.6,152.0,1026.9,75.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,4979.1
9,2019-09-14 09:00:00,58.506695877049616,58.506695877049616,69.3,22.594502543758086,6.9,176.0,1026.7,53.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5351.8
10,2019-09-14 10:00:00,58.50607037331819,58.50607037331819,65.05,22.610591830649582,7.6,174.0,1026.8,86.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5643.7
11,2019-09-14 11:00:00,58.50585093353768,58.50585093353768,61.26,19.7,7.3,186.0,1026.1,86.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5839.4
12,2019-09-14 12:00:00,58.50642411419027,58.50642411419027,66.26,26.4,6.2,15.0,1025.6,92.2,9.9,Overcast,EDT,N.Y.C.,61761,5952.2
13,2019-09-14 13:00:00,58.5069403549726,58.5069403549726,68.22,20.8,6.8,172.0,1024.9,92.3,9.9,Overcast,EDT,N.Y.C.,61761,5998.2
14,2019-09-14 14:00:00,58.50717122943752,58.50717122943752,69.32,25.3,9.0,160.0,1023.8,84.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6025.7
15,2019-09-14 15:00:00,58.50712206458055,58.50712206458055,70.28,23.0,7.8,180.0,1023.0,74.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6049.8
16,2019-09-14 16:00:00,58.507008862726174,58.507008862726174,75.07,22.666666666666668,8.3,184.0,1022.2,85.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6069.4
17,2019-09-14 17:00:00,58.50687462473496,58.50687462473496,74.04,20.8,10.3,180.0,1022.0,83.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6128.0
18,2019-09-14 18:00:00,58.50675855261854,58.50675855261854,75.63,22.513333333333332,6.6,182.0,1021.6,71.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6151.8
19,2019-09-14 19:00:00,58.5066916987166,58.5066916987166,76.16,22.856,3.8,272.0,1021.5,60.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6164.3
20,2019-09-14 20:00:00,58.50669128088331,58.50669128088331,76.91,22.367200000000004,5.2,190.0,1021.5,60.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6218.5
21,2019-09-14 21:00:00,58.50675337163982,58.50675337163982,77.29,22.240640000000003,3.3,272.0,1021.7,68.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6166.3
22,2019-09-14 22:00:00,58.50684361545003,58.50684361545003,77.14,22.155434666666665,6.3,206.0,1021.8,60.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6049.8
23,2019-09-14 23:00:00,58.50688556557601,58.50688556557601,76.6,22.4265216,9.8,222.0,1021.7,92.3,9.9,Overcast,EDT,N.Y.C.,61761,5875.4
0,2019-09-15 00:00:00,58.50688008663635,58.50688008663635,78.05,22.409159253333335,5.7,220.0,1021.3,66.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5622.9
1,2019-09-15 01:00:00,58.50685097235623,58.50685097235623,78.05,22.319791104,2.1,290.0,1021.1,66.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5396.4
2,2019-09-15 02:00:00,58.506823863133796,58.506823863133796,80.44,22.310309324800002,6.3,222.0,1021.2,51.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,5189.5
3,2019-09-15 03:00:00,58.506805363174564,58.506805363174564,83.81,22.32424318976,1.7,297.0,1021.0,79.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5021.0
4,2019-09-15 04:00:00,58.50679843701853,58.50679843701853,85.58,22.358004894378666,3.7,306.0,1020.7,48.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,4912.8
5,2019-09-15 05:00:00,58.506802425458524,58.506802425458524,81.49,22.3443015532544,2.2,339.0,1021.0,84.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,4871.0
6,2019-09-15 06:00:00,58.50681349813273,58.50681349813273,82.39,22.331330013238613,2.5,332.0,1021.2,93.4,9.9,Overcast,EDT,N.Y.C.,61761,4920.8
7,2019-09-15 07:00:00,58.50682571985766,58.50682571985766,84.82,22.333637795086336,0.5,7.0,1021.2,17.0,9.9,Clear,EDT,N.Y.C.,61761,5000.2
8,2019-09-15 08:00:00,58.50683295467945,58.50683295467945,82.19,22.338303489143602,4.5,352.0,1021.2,13.9,9.9,Clear,EDT,N.Y.C.,61761,5237.4
9,2019-09-15 09:00:00,58.50683188860238,58.50683188860238,75.76,22.341115549020323,2.4,360.0,1021.5,51.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,5561.3
10,2019-09-15 10:00:00,58.50682652090502,58.50682652090502,68.83,22.337737679948653,4.9,13.0,1021.4,75.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,5915.5
11,2019-09-15 11:00:00,58.506821164331896,58.506821164331896,63.34,22.336424905287505,2.1,31.0,1021.3,68.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6126.2
12,2019-09-15 12:00:00,58.50681818352946,58.50681818352946,55.43,22.337443883697283,3.7,80.0,1020.9,16.0,9.9,Clear,EDT,N.Y.C.,61761,6329.5
13,2019-09-15 13:00:00,58.50681761556903,58.50681761556903,47.74,22.33820510141947,4.6,283.0,1020.2,13.9,9.9,Clear,EDT,N.Y.C.,61761,6488.1
14,2019-09-15 14:00:00,58.506818840808464,58.506818840808464,42.95,22.33818542387465,2.8,310.0,1019.4,13.9,9.9,Clear,EDT,N.Y.C.,61761,6578.3
15,2019-09-15 15:00:00,58.506820881187465,58.506820881187465,36.69,22.337599398845516,5.6,259.0,1018.4,13.9,9.9,Clear,EDT,N.Y.C.,61761,6670.0
16,2019-09-15 16:00:00,58.506822726760355,58.506822726760355,32.62,22.33757174262488,5.7,262.0,1018.1,12.0,9.9,Clear,EDT,N.Y.C.,61761,6758.5
17,2019-09-15 17:00:00,58.506823649623115,58.506823649623115,31.17,22.337801110092357,9.2,312.0,1018.3,13.9,9.9,Clear,EDT,N.Y.C.,61761,6784.0
18,2019-09-15 18:00:00,58.50682344259966,58.50682344259966,36.1,22.337872555371376,8.4,285.0,1018.4,13.9,9.9,Clear,EDT,N.Y.C.,61761,6720.0
19,2019-09-15 19:00:00,58.506822491391674,58.506822491391674,41.88,22.337806046161756,5.9,278.0,1018.3,13.9,9.9,Clear,EDT,N.Y.C.,61761,6655.3
20,2019-09-15 20:00:00,58.50682155167061,58.50682155167061,45.73,22.337730170619178,2.7,315.0,1018.4,22.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6714.6
21,2019-09-15 21:00:00,58.506821054747164,58.506821054747164,48.1,22.33775632497391,2.0,318.0,1018.3,20.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6654.8
22,2019-09-15 22:00:00,58.506821043788705,58.506821043788705,49.34,22.337793241443716,2.2,325.0,1018.2,17.0,9.9,Clear,EDT,N.Y.C.,61761,6501.3
23,2019-09-15 23:00:00,58.50682132981463,58.50682132981463,54.92,22.33779166771399,2.2,318.0,1018.1,13.9,9.9,Clear,EDT,N.Y.C.,61761,6152.0
0,2019-09-16 00:00:00,58.50682170123919,58.50682170123919,53.36,22.337775490182512,3.7,271.0,1017.8,13.9,9.9,Clear,EDT,N.Y.C.,61761,5791.3
1,2019-09-16 01:00:00,58.506821987282265,58.506821987282265,57.9,22.33776937898666,2.8,288.0,1017.8,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5496.0
2,2019-09-16 02:00:00,58.506822097891735,58.506822097891735,58.87,22.337777220660158,0.8,326.0,1017.8,29.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5280.1
3,2019-09-16 03:00:00,58.50682203500487,58.50682203500487,59.12,22.337781399797407,2.6,266.0,1017.5,87.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,5149.9
4,2019-09-16 04:00:00,58.50682187354306,58.50682187354306,60.24,22.337779031468145,0.8,336.0,1017.4,96.5,9.9,Overcast,EDT,N.Y.C.,61761,5104.5
5,2019-09-16 05:00:00,58.50682171663739,58.50682171663739,62.63,22.337776504218976,1.8,315.0,1017.3,47.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5207.3
6,2019-09-16 06:00:00,58.50682163916197,58.50682163916197,64.68,22.337776707026272,4.9,299.0,1017.9,70.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5591.6
7,2019-09-16 07:00:00,58.5068216479111,58.5068216479111,68.33,22.337778172634195,2.2,341.0,1017.9,88.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6205.7
8,2019-09-16 08:00:00,58.506821707227495,58.506821707227495,69.72,22.337778363028995,2.8,357.0,1018.2,88.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,6691.8
9,2019-09-16 09:00:00,58.50682177357137,58.50682177357137,69.54,22.33777775567532,2.1,19.0,1018.4,100.0,9.9,Overcast,EDT,N.Y.C.,61761,7004.0
10,2019-09-16 10:00:00,58.506821817947035,58.506821817947035,78.24,22.33777750051675,2.3,19.0,1018.4,100.0,9.9,Overcast,EDT,N.Y.C.,61761,7142.9
11,2019-09-16 11:00:00,58.506821829617834,58.506821829617834,65.31,22.337777699776307,3.0,19.0,1018.0,95.7,9.9,Overcast,EDT,N.Y.C.,61761,7260.1
12,2019-09-16 12:00:00,58.50682181385139,58.50682181385139,63.0,22.337777898326316,5.0,21.0,1017.7,87.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7414.5
13,2019-09-16 13:00:00,58.50682178544736,58.50682178544736,63.75,22.33777784346474,6.6,42.0,1017.6,83.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7436.9
14,2019-09-16 14:00:00,58.506821760491604,58.506821760491604,61.85,22.337777739551886,3.4,48.0,1017.2,77.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,7519.3
15,2019-09-16 15:00:00,58.50682174918645,58.50682174918645,59.61,22.337777736327197,1.1,13.0,1016.5,88.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7517.3
16,2019-09-16 16:00:00,58.506821752441354,58.506821752441354,59.21,22.448148152907738,4.3,67.0,1016.0,61.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,7559.2
17,2019-09-16 17:00:00,58.5068217637693,58.5068217637693,65.05,22.466543228429646,3.0,32.0,1016.0,84.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7535.9
18,2019-09-16 18:00:00,58.506821775355114,58.506821775355114,62.74,22.089717814383025,2.6,52.0,1016.0,86.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7466.1
19,2019-09-16 19:00:00,58.506821782167876,58.506821782167876,65.61,21.584995583949937,2.3,58.0,1016.1,82.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,7239.0
20,2019-09-16 20:00:00,58.50682178302753,58.50682178302753,68.45,21.136353612888616,5.2,67.0,1016.5,55.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7168.2
21,2019-09-16 21:00:00,58.506821779535585,58.506821779535585,72.01,20.872575839255894,1.1,24.0,1016.9,56.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6943.0
22,2019-09-16 22:00:00,58.50682177452736,58.50682177452736,73.23,20.71501860789071,3.9,59.0,1017.1,76.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6646.3
23,2019-09-16 23:00:00,58.50682177059495,58.50682177059495,74.19,20.539866145836818,6.1,66.0,1017.4,51.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6253.3
0,2019-09-17 00:00:00,58.506821769109706,58.506821769109706,72.57,20.622619071801996,5.1,59.0,1017.9,65.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,5730.5
1,2019-09-17 01:00:00,58.50682176997152,58.50682176997152,60.97,20.535130297970365,7.4,58.0,1018.2,88.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5311.5
2,2019-09-17 02:00:00,58.50682177205003,58.50682177205003,54.48,20.4804736329778,6.4,36.0,1018.5,91.4,9.9,Overcast,EDT,N.Y.C.,61761,5017.0
3,2019-09-17 03:00:00,58.506821774010895,58.506821774010895,56.32,20.444827977861607,6.7,36.0,1018.7,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4842.3
4,2019-09-17 04:00:00,58.50682177503505,58.50682177503505,54.57,20.42026519331351,7.6,30.0,1018.7,22.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,4720.8
5,2019-09-17 05:00:00,58.50682177500305,58.50682177500305,55.41,20.409392379447752,7.9,41.0,1018.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,4735.0
6,2019-09-17 06:00:00,58.506821774286564,58.506821774286564,58.7,20.390008134688276,8.2,22.0,1019.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,5075.3
7,2019-09-17 07:00:00,58.50682177341247,58.50682177341247,59.0,20.376815210753538,6.9,10.0,1020.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5602.4
8,2019-09-17 08:00:00,58.506821772800166,58.506821772800166,61.45,20.36739171782406,6.4,10.0,1020.6,4.4,9.9,Clear,EDT,N.Y.C.,61761,6057.7
9,2019-09-17 09:00:00,58.50682177262744,58.50682177262744,57.5,20.36035205782065,6.7,30.0,1020.9,4.4,9.9,Clear,EDT,N.Y.C.,61761,6409.5
10,2019-09-17 10:00:00,58.50682177283069,58.50682177283069,49.49,20.354905409139477,8.0,57.0,1021.1,0.0,9.9,Clear,EDT,N.Y.C.,61761,6615.4
11,2019-09-17 11:00:00,58.50682177320279,58.50682177320279,40.47,23.0,7.5,33.0,1021.2,4.4,9.9,Clear,EDT,N.Y.C.,61761,6696.6
12,2019-09-17 12:00:00,58.506821773525914,58.506821773525914,35.11,20.345946439553774,9.4,353.0,1020.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,6807.6
13,2019-09-17 13:00:00,58.506821773673494,58.506821773673494,32.2,19.7,8.8,44.0,1020.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,6862.4
14,2019-09-17 14:00:00,58.506821773639764,58.506821773639764,29.13,18.3,5.2,50.0,1019.9,0.0,9.9,Clear,EDT,N.Y.C.,61761,6957.5
15,2019-09-17 15:00:00,58.506821773500235,58.506821773500235,29.53,18.3,9.2,33.0,1019.4,0.0,9.9,Clear,EDT,N.Y.C.,61761,6985.2
16,2019-09-17 16:00:00,58.506821773349955,58.506821773349955,27.88,19.7,4.8,3.0,1019.0,0.0,9.9,Clear,EDT,N.Y.C.,61761,7110.4
17,2019-09-17 17:00:00,58.506821773256284,58.506821773256284,25.71,19.890991073258963,10.9,34.0,1018.8,4.4,9.9,Clear,EDT,N.Y.C.,61761,7120.3
18,2019-09-17 18:00:00,58.506821773240674,58.506821773240674,27.49,19.815165178876494,7.8,26.0,1018.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,6980.8
19,2019-09-17 19:00:00,58.50682177328472,58.50682177328472,25.45,23.0,10.2,42.0,1019.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,6632.3
20,2019-09-17 20:00:00,58.50682177335045,58.50682177335045,33.74,20.14123125042709,8.8,58.0,1019.9,4.4,9.9,Clear,EDT,N.Y.C.,61761,6494.3
21,2019-09-17 21:00:00,58.50682177340243,58.50682177340243,46.26,20.50947750051251,3.1,37.0,1020.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,6308.3
22,2019-09-17 22:00:00,58.506821773422395,58.506821773422395,46.0,20.671373000615013,2.6,42.0,1020.7,4.4,9.9,Clear,EDT,N.Y.C.,61761,5964.0
23,2019-09-17 23:00:00,58.506821773412035,58.506821773412035,54.3,20.827449386086222,5.1,90.0,1020.9,0.0,9.9,Clear,EDT,N.Y.C.,61761,5586.2
0,2019-09-18 00:00:00,58.5068217733859,58.5068217733859,62.82,21.029906227528166,4.7,55.0,1021.0,0.0,9.9,Clear,EDT,N.Y.C.,61761,5190.5
1,2019-09-18 01:00:00,58.506821773360514,58.506821773360514,66.84,19.879906227528167,5.3,55.0,1021.1,4.4,9.9,Clear,EDT,N.Y.C.,61761,4864.5
2,2019-09-18 02:00:00,58.506821773346545,58.506821773346545,68.56,19.836352057045016,2.7,23.0,1021.4,4.4,9.9,Clear,EDT,N.Y.C.,61761,4670.6
3,2019-09-18 03:00:00,58.50682177334619,58.50682177334619,74.46,19.363569556971793,6.5,56.0,1021.5,4.4,9.9,Clear,EDT,N.Y.C.,61761,4550.9
4,2019-09-18 04:00:00,58.506821773355185,58.506821773355185,76.71,19.176740493594195,6.7,41.0,1021.6,8.0,9.9,Clear,EDT,N.Y.C.,61761,4489.3
5,2019-09-18 05:00:00,58.50682177336663,58.50682177336663,76.58,18.940924937523903,6.7,22.0,1021.6,82.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4519.8
6,2019-09-18 06:00:00,58.506821773374824,58.506821773374824,74.08,18.642499038951865,8.2,39.0,1022.1,80.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,4857.0
7,2019-09-18 07:00:00,59.8,59.8,69.82,18.465726583440965,8.1,35.0,1023.0,54.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5419.6
8,2019-09-18 08:00:00,58.63613959603701,58.63613959603701,66.75,18.26992294435468,7.7,22.0,1023.7,70.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5855.6
9,2019-09-18 09:00:00,58.64907137829848,58.64907137829848,64.15,18.113687713980802,7.3,18.0,1023.9,51.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,6164.8
10,2019-09-18 10:00:00,58.66329633878712,58.66329633878712,58.97,17.961823031178888,10.4,41.0,1024.3,12.0,9.9,Clear,EDT,N.Y.C.,61761,6335.0
11,2019-09-18 11:00:00,58.67894379532724,58.67894379532724,60.83,17.821951330272455,8.9,45.0,1024.4,79.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6364.3
12,2019-09-18 12:00:00,58.69615599752391,58.69615599752391,57.56,17.704730229032542,10.0,52.0,1024.2,73.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6457.4
13,2019-09-18 13:00:00,58.71508941994166,58.71508941994166,51.98,17.596016464117053,7.4,60.0,1024.0,63.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6448.9
14,2019-09-18 14:00:00,58.73591618460121,58.73591618460121,50.47,17.499744109797394,6.9,48.0,1023.8,91.4,9.9,Overcast,EDT,N.Y.C.,61761,6472.2
15,2019-09-18 15:00:00,58.75882562572582,58.75882562572582,51.02,17.412037880628336,8.8,54.0,1023.8,41.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6472.0
16,2019-09-18 16:00:00,58.784026010961725,58.784026010961725,47.38,17.333497144835395,9.0,63.0,1024.1,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6520.0
17,2019-09-18 17:00:00,58.81174643472042,58.81174643472042,47.07,17.263717975487243,9.2,75.0,1024.0,10.5,9.9,Clear,EDT,N.Y.C.,61761,6589.0
18,2019-09-18 18:00:00,58.71292107819245,58.71292107819245,46.93,17.200716224980773,8.7,56.0,1024.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,6466.1
19,2019-09-18 19:00:00,58.72059922640801,58.72059922640801,48.21,17.14424476224702,10.2,76.0,1024.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,6186.4
20,2019-09-18 20:00:00,58.72775201121895,58.72775201121895,49.3,16.1,6.9,82.0,1024.7,4.4,9.9,Clear,EDT,N.Y.C.,61761,6064.5
