,Time Stamp,temp,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
22,2021-02-25 22:00:00,42.1,33.92,21.307407407407407,5.8,1024.1,10.5,9.9,Clear,EST,N.Y.C.,61761,5295.4614
23,2021-02-25 23:00:00,41.7,32.1,21.00987654320988,4.4,1024.3,19.2,9.9,Clear,EST,N.Y.C.,61761,5022.868
0,2021-02-26 00:00:00,40.7,34.73,20.957613168724283,4.2,1024.2,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4761.7007
1,2021-02-26 01:00:00,39.8,36.5,21.091632373113857,5.9,1025.0,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,4524.181
2,2021-02-26 02:00:00,38.2,38.81,21.019707361682674,7.6,1025.6,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4397.6675
3,2021-02-26 03:00:00,37.1,40.31,21.022984301173604,7.1,1025.9,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4333.673
4,2021-02-26 04:00:00,36.1,41.55,21.04477467865671,5.4,1026.6,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4294.462
5,2021-02-26 05:00:00,36.2,37.32,21.029155447170996,4.6,1027.4,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,4378.1
6,2021-02-26 06:00:00,35.3,39.11,21.032304809000436,5.8,1028.7,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4663.995
7,2021-02-26 07:00:00,33.7,43.39,21.035411644942716,5.5,1029.6,14.1,9.9,Clear,EST,N.Y.C.,61761,5029.2764
8,2021-02-26 08:00:00,35.0,43.48,21.032290633704715,5.9,1031.2,10.5,9.9,Clear,EST,N.Y.C.,61761,5371.268
9,2021-02-26 09:00:00,36.7,39.34,21.033335695882624,6.0,1032.0,10.5,9.9,Clear,EST,N.Y.C.,61761,5592.6235
10,2021-02-26 10:00:00,39.5,38.49,21.03367932484335,5.1,1032.0,4.4,9.9,Clear,EST,N.Y.C.,61761,5642.173
11,2021-02-26 11:00:00,41.3,36.04,21.033101884810232,4.5,1031.5,4.4,9.9,Clear,EST,N.Y.C.,61761,5687.081
12,2021-02-26 12:00:00,44.1,32.22,21.033372301845404,0.8,1031.3,10.5,9.9,Clear,EST,N.Y.C.,61761,5682.9873
13,2021-02-26 13:00:00,45.1,30.92,21.033384503832995,6.3,1030.3,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,5672.707
14,2021-02-26 14:00:00,44.4,31.98,21.033286230162876,5.7,1029.6,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5635.789
15,2021-02-26 15:00:00,44.4,32.31,21.033347678613755,6.0,1030.6,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5642.1836
16,2021-02-26 16:00:00,43.8,35.1,21.033339470869876,3.7,1030.8,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5677.3125
17,2021-02-26 17:00:00,43.3,35.38,21.03332445988217,6.8,1031.3,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5800.3677
18,2021-02-26 18:00:00,40.3,44.83,21.03333720312193,6.0,1031.3,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5934.418
19,2021-02-26 19:00:00,39.3,50.21,21.033333711291323,5.2,1031.2,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5808.2944
20,2021-02-26 20:00:00,39.1,52.02,21.033331791431806,8.2,1030.9,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5672.6445
21,2021-02-26 21:00:00,39.1,54.44,21.033334235281686,7.6,1031.2,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5517.9995
22,2021-02-26 22:00:00,39.7,55.91,20.074999934501204,3.2,1031.2,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5289.016
23,2021-02-26 23:00:00,39.9,57.57,19.835416490303675,8.4,1030.9,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5042.493
0,2021-02-27 00:00:00,40.8,55.27,19.535937665021642,8.2,1030.6,100.0,9.9,Overcast,EST,N.Y.C.,61761,4763.7466
1,2021-02-27 01:00:00,40.8,58.34,19.16158852245663,5.6,1030.2,100.0,9.9,Overcast,EST,N.Y.C.,61761,4554.213
2,2021-02-27 02:00:00,40.3,64.28,17.2,7.6,1029.8,100.0,9.9,Overcast,EST,N.Y.C.,61761,4416.172
3,2021-02-27 03:00:00,40.1,69.22,18.632508729159426,5.1,1028.5,100.0,9.9,Overcast,EST,N.Y.C.,61761,4305.6797
4,2021-02-27 04:00:00,40.1,75.74,18.331365750538684,5.6,1027.4,100.0,9.9,Overcast,EST,N.Y.C.,61761,4241.504
5,2021-02-27 05:00:00,39.1,84.47,18.054624826566037,7.4,1026.6,100.0,7.3,"Rain, Overcast",EST,N.Y.C.,61761,4263.407
6,2021-02-27 06:00:00,38.9,88.38,18.339499768754717,6.3,1025.8,100.0,4.3,"Rain, Overcast",EST,N.Y.C.,61761,4364.9307
7,2021-02-27 07:00:00,38.3,91.41,18.24183011528648,6.3,1024.0,100.0,4.6,"Rain, Overcast",EST,N.Y.C.,61761,4541.627
8,2021-02-27 08:00:00,39.1,92.61,18.211984903535747,6.1,1023.3,100.0,2.4,"Snow, Overcast",EST,N.Y.C.,61761,4708.0405
9,2021-02-27 09:00:00,40.7,92.31,18.264438262525648,7.8,1021.7,100.0,2.4,"Rain, Overcast",EST,N.Y.C.,61761,4958.335
10,2021-02-27 10:00:00,42.5,93.12,18.23941776044929,6.4,1020.1,100.0,1.9,"Rain, Overcast",EST,N.Y.C.,61761,5153.4463
11,2021-02-27 11:00:00,46.1,92.14,19.92896023162767,2.8,1017.7,100.0,1.2,"Rain, Overcast",EST,N.Y.C.,61761,5341.376
12,2021-02-27 12:00:00,47.2,92.47,19.50656325092052,1.1,1016.9,100.0,1.7,"Rain, Overcast",EST,N.Y.C.,61761,5393.5127
13,2021-02-27 13:00:00,49.4,92.73,19.32915687383291,2.3,1015.4,100.0,2.1,"Rain, Overcast",EST,N.Y.C.,61761,5348.1797
14,2021-02-27 14:00:00,50.1,90.43,19.510780059396854,6.1,1014.9,100.0,2.5,Overcast,EST,N.Y.C.,61761,5268.7334
15,2021-02-27 15:00:00,49.4,88.6,25.0,10.4,1015.7,100.0,5.7,Overcast,EST,N.Y.C.,61761,5210.2744
16,2021-02-27 16:00:00,50.3,79.68,16.1,7.4,1015.2,65.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5118.672
17,2021-02-27 17:00:00,50.1,76.37,17.2,7.0,1016.3,41.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5143.8525
18,2021-02-27 18:00:00,48.1,76.5,19.433333333333334,6.6,1017.5,24.3,9.9,Partially cloudy,EST,N.Y.C.,61761,5278.983
19,2021-02-27 19:00:00,46.3,77.9,17.57777777777778,7.5,1019.4,15.6,9.9,Clear,EST,N.Y.C.,61761,5392.601
20,2021-02-27 20:00:00,46.0,78.48,18.07037037037037,2.8,1020.4,24.3,9.9,Partially cloudy,EST,N.Y.C.,61761,5298.0483
21,2021-02-27 21:00:00,45.1,77.7,18.360493827160493,7.6,1021.3,27.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5210.3877
22,2021-02-27 22:00:00,44.9,76.19,18.002880658436215,2.4,1021.8,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5068.043
23,2021-02-27 23:00:00,44.2,75.62,18.144581618655693,6.1,1022.7,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4874.93
0,2021-02-28 00:00:00,44.1,71.86,18.169318701417467,6.7,1022.9,34.2,9.9,Partially cloudy,EST,N.Y.C.,61761,4639.507
1,2021-02-28 01:00:00,44.3,70.65,18.105593659503125,4.9,1023.3,35.9,9.9,Partially cloudy,EST,N.Y.C.,61761,4441.8447
2,2021-02-28 02:00:00,43.6,67.72,18.139831326525428,2.2,1023.8,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4282.535
3,2021-02-28 03:00:00,43.3,67.46,18.13824789581534,7.3,1024.5,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4183.8535
4,2021-02-28 04:00:00,42.3,66.4,18.127890960614632,3.6,1025.1,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4134.726
5,2021-02-28 05:00:00,41.5,68.03,18.135323394318466,3.6,1025.8,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4133.8086
6,2021-02-28 06:00:00,41.7,67.64,18.13382075024948,0.0,1027.0,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4202.4414
7,2021-02-28 07:00:00,42.1,65.12,18.13234503506086,2.8,1026.9,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4285.255
8,2021-02-28 08:00:00,42.0,67.5,18.13382972654294,5.2,1027.1,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4447.505
9,2021-02-28 09:00:00,42.3,66.12,18.133331837284427,6.7,1026.4,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4694.9126
10,2021-02-28 10:00:00,43.2,64.81,18.133168866296074,5.3,1026.0,38.4,9.9,Partially cloudy,EST,N.Y.C.,61761,4842.7266
11,2021-02-28 11:00:00,43.8,63.82,18.133443476707814,8.5,1025.3,100.0,9.9,Overcast,EST,N.Y.C.,61761,5019.6406
12,2021-02-28 12:00:00,44.0,62.6,18.174986045072078,8.7,1024.2,100.0,9.9,Overcast,EST,N.Y.C.,61761,5080.983
13,2021-02-28 13:00:00,44.0,61.54,18.18539959701899,8.0,1024.1,100.0,9.7,Overcast,EST,N.Y.C.,61761,5173.866
14,2021-02-28 14:00:00,42.2,73.16,18.19845727969972,5.0,1023.4,100.0,7.8,"Rain, Overcast",EST,N.Y.C.,61761,5225.426
15,2021-02-28 15:00:00,42.0,80.49,18.214710730447695,5.7,1022.8,100.0,4.6,"Rain, Overcast",EST,N.Y.C.,61761,5258.1484
16,2021-02-28 16:00:00,42.4,80.72,18.3,9.9,1021.8,100.0,5.1,"Rain, Overcast",EST,N.Y.C.,61761,5295.195
17,2021-02-28 17:00:00,42.0,87.44,18.237722670049138,6.9,1019.8,100.0,4.7,"Rain, Overcast",EST,N.Y.C.,61761,5365.6753
18,2021-02-28 18:00:00,42.2,87.5,18.250811133498946,7.2,1018.7,100.0,7.4,"Rain, Overcast",EST,N.Y.C.,61761,5485.419
